FACILITY_TYPE,EXTERNAL_FACILITY_ID,FACILITY_NAME,SHORT_NAME,DESCRIPTION,LAT_MIN,LAT_MAX,LON_MIN,LON_MAX,METRIC:MMI:GREEN,METRIC:MMI:YELLOW,METRIC:MMI:RED,ATTR:CD,ATTR:Main,ATTR:TBMPage
"STRUCTURE","100404","LANDSCAPE MEDIAN ISLAND","","11300  HAYVENHURST AV---GRANADA HILLS---91344",34.275676,34.275676,-118.493306,-118.493306,1,5,7,0,ND,
"STRUCTURE","100405","MAR VISTA RECREATION CENTER","","11301  PALMS BL---MAR VISTA---90066",34.018335,34.018335,-118.42526,-118.42526,1,5,7,11,ND,672C2
"STRUCTURE","100406","LANDSCAPE MEDIAN ISLAND","","11304  ISLETA ST---LOS ANGELES---90049",34.069564,34.069564,-118.464647,-118.464647,1,5,7,0,,
"STRUCTURE","100407","WEST LOS ANGELES","","11312  IDAHO AV---WEST L.A.---90025",34.045757,34.045757,-118.448095,-118.448095,1,5,7,11,ND,631J4
"STRUCTURE","100408","REC & PARKS SERVICE","","11315  CLYBOURN AV---LOS ANGELES---91342",34.275187,34.275187,-118.373791,-118.373791,1,5,7,6,ND,502 J1
"STRUCTURE","100409","NORTH HOLLYWOOD","","11320  CHANDLER BL---NORTH HOLLYWOOD---91601",34.167963,34.167963,-118.377804,-118.377804,1,5,7,4,ND,562H2
"STRUCTURE","100410","LOPEZ CANYON LANDFILL","","11325  KAGEL CANYON ST---LAKE VIEW TERRACE---91342",34.281595,34.281595,-118.379332,-118.379332,1,5,7,7,ND,482J5
"STRUCTURE","100411","ENCINO-LOUISE PARK","","11331  ANDASOL AV---ENCINO---91344",34.275996,34.275996,-118.513784,-118.513784,1,5,7,12,ND,501C1
"STRUCTURE","100412","REC & PARKS SERVICE","","11333  ZELZAH AV---GRANADA HILLS---91344",34.276835,34.276835,-118.523564,-118.523564,1,5,7,12,,
"STRUCTURE","100413","LANDSCAPE MEDIAN ISLAND","","11333 S SEPULVEDA BL---WESTCHESTER---90045",33.934056,33.934056,-118.396308,-118.396308,1,5,7,0,,
"STRUCTURE","100414","REC & PARKS SERVICE","","11335  ANDASOL AV------91344",34.276024,34.276024,-118.513784,-118.513784,1,5,7,12,,
"STRUCTURE","100415","FELICIA MAHOOD SR CITIZEN CENTER","","11338  SANTA MONICA BL---LOS ANGELES---90025",34.045964,34.045964,-118.44977,-118.44977,1,5,7,11,ND,631J4
"STRUCTURE","100416","HOLLYWOOD PARK REC CENTER","","1135  CAHUENGA BL---HOLLYWOOD---90038",34.091476,34.091476,-118.32902,-118.32902,1,5,7,13,SD,593F5
"STRUCTURE","100417","REC & PARKS SERVICE","","11350  WHITE OAK AV------91344",34.276877,34.276877,-118.519461,-118.519461,1,5,7,12,,
"STRUCTURE","100418","FIRE STATION #8","","11351  TAMPA AV---NORTHRIDGE---91326",34.277153,34.277153,-118.559143,-118.559143,1,5,7,12,ND,500F1
"STRUCTURE","100419","WEST LOS ANGELES REGIONAL LIBRARY","","11360  SANTA MONICA BL---WEST L.A.---90025",34.045882,34.045882,-118.45006,-118.45006,1,5,7,11,ND,631J4
"STRUCTURE","100420","WEST L. A. ANIMAL SHELTER","","11361 W PICO BL---WEST L.A.---90064",34.036187,34.036187,-118.428318,-118.428318,1,5,7,11,ND,632B6
"STRUCTURE","100421","LANDSCAPED MEDIAN ISLAND","","11363  CULVER BL---LOS ANGELES---90230",33.996236,33.996236,-118.403827,-118.403827,1,5,7
"STRUCTURE","100422","LESSOR: MOTION PICTURE INDUSTRY PENSION PLAN","","11365  VENTURA BL---STUDIO CITY---91604",34.140242,34.140242,-118.377994,-118.377994,1,5,7,4,ND,563A5
"STRUCTURE","100423","LANDSCAPE MEDIAN ISLAND","","11366  THURSTON CI---LOS ANGELES---90049",34.073693,34.073693,-118.466047,-118.466047,1,5,7,0,,
"STRUCTURE","100424","POLICE SUBSTATION","","1137  WESTWOOD BL---LOS ANGELES---90024",34.059981,34.059981,-118.445237,-118.445237,1,5,7,5,ND,632A3
"STRUCTURE","100425","SAN FERNANDO ST SERVICES YARD","","11370  SAN FERNANDO RD---SAN FERNANDO---91340",34.276263,34.276263,-118.432654,-118.432654,1,5,7,7,ND,
"STRUCTURE","100426","WEST LA MUNICIPAL MALL AREA","","11370  SANTA MONICA BL---LOS ANGELES---90025",34.045844,34.045844,-118.450192,-118.450192,1,5,7,11,ND,631J4
"STRUCTURE","100427","PORTER RANCH BRANCH LIBRARY","","11371  TAMPA AV---PORTER RANCH---91326",34.277476,34.277476,-118.559549,-118.559549,1,5,7,12,ND,500F1
"STRUCTURE","100428","LANDSCAPE MEDIAN ISLAND","","11380  CORBIN AV---NORTHRIDGE---91326",34.278574,34.278574,-118.564649,-118.564649,1,5,7,12,ND,500E1
"STRUCTURE","100429","LANDSCAPE MEDIAN ISLAND","","11396  SUNSET BL---LOS ANGELES---90049",34.073196,34.073196,-118.464998,-118.464998,1,5,7,0,,
"STRUCTURE","100430","LANDSCAPE MEDIAN ISLAND","","1140  VENICE BL---VENICE---90291",33.994297,33.994297,-118.45186,-118.45186,1,5,7,0,,
"STRUCTURE","100431","COUCIL DISTRICT #5 FIELD OFFICE","","1140 S ROBERTSON BL---LOS ANGELES---90035",34.056566,34.056566,-118.383598,-118.383598,1,5,7,5,ND,632H3
"STRUCTURE","100432","REC & PARKS SERVICE","","11403  WOODLEY AV------91344",34.277706,34.277706,-118.484839,-118.484839,1,5,7,0,,
"STRUCTURE","100433","DWP CIVIC CENTER SERVICE CENTER","","1141 W 2ND ST---NORTH HOLLYWOOD---90012",34.058417,34.058417,-118.255761,-118.255761,1,5,7,634E3
"STRUCTURE","100434","LANDSCAPE MEDIAN ISLAND","","11413  VENICE BL---LOS ANGELES---90066",34.010349,34.010349,-118.42211,-118.42211,1,5,7,0,,
"STRUCTURE","100435","SUNSET ECHO PARK","","1142  LOGAN ST---ECHO PARK---90026",34.075814,34.075814,-118.259091,-118.259091,1,5,7,13,SD,634E1
"STRUCTURE","100436","NORTH HOLLYWOOD PARK","","11430  CHANDLER BL---NORTH HOLLYWOOD---91601",34.167946,34.167946,-118.380039,-118.380039,1,5,7,4,ND,562H2
"STRUCTURE","100437","LANDSCAPE MEDIAN ISLAND","","11430  CORBIN AV---NORTHRIDGE---91326",34.27922,34.27922,-118.565469,-118.565469,1,5,7,12,ND,500E1
"STRUCTURE","100438","MAR VISTA RECREATION CENTER","","11430  WOODBINE AV---MAR VISTA---90066",34.017808,34.017808,-118.42937,-118.42937,1,5,7,11,ND,672C2
"STRUCTURE","100439","LANDSCAPE MEDIAN ISLAND","","11431  GLENOAKS BL---PACOIMA---91331",34.277452,34.277452,-118.4162,-118.4162,1,5,7,0,ND,
"STRUCTURE","100440","MAR VISTA RECREATION CENTER","","11431  PALMS BL---MAR VISTA---90066",34.017014,34.017014,-118.428122,-118.428122,1,5,7,11,ND,672C2
"STRUCTURE","100441","PROJECT 1221C","","11435  KAGEL CANYON ST---LAKE VIEW TERRACE---91342",34.28067,34.28067,-118.380615,-118.380615,1,5,7,7,ND,482H7
"STRUCTURE","100442","LANDSCAPE MEDIAN ISLAND","","11441  GLENOAKS BL---PACOIMA---91331",34.277606,34.277606,-118.416272,-118.416272,1,5,7,0,ND,
"STRUCTURE","100443","HOLLYWOOD PARK","","1145  CAHUENGA BL---HOLLYWOOD---90038",34.091622,34.091622,-118.329019,-118.329019,1,5,7,13,SD,593F5
"STRUCTURE","100444","STEIN FAMILY TRUST","","1145  SEWARD ST---HOLLYWOOD---90038",34.091565,34.091565,-118.333351,-118.333351,1,5,7,13,SD,593F7
"STRUCTURE","100445","RESIDENTIAL CARE FOR WOMEN-MINI 12-STEP HOUSE","","1145 W 37TH PL---LOS ANGELES---90007",34.020101,34.020101,-118.292851,-118.292851,1,5,7,8,SD,674A1
"STRUCTURE","100446","REC & PARKS SERVICE","","11450  MAGNOLIA BL---LOS ANGELES---91601",34.1648,34.1648,-118.380592,-118.380592,1,5,7,4,ND,
"STRUCTURE","100447","REC & PARKS SERVICE","","11455  MAGNOLIA BL---LOS ANGELES---91601",34.165068,34.165068,-118.380697,-118.380697,1,5,7,4,ND,
"STRUCTURE","100448","GLENDALE BLVD.","","1146  GLENDALE BL---SILVER LAKE---90026",34.076773,34.076773,-118.260935,-118.260935,1,5,7,13,ND,597E7
"STRUCTURE","100449","REC & PARKS SERVICE","","11460  MAGNOLIA BL---LOS ANGELES---91601",34.164798,34.164798,-118.380845,-118.380845,1,5,7,4,ND,
"STRUCTURE","100450","REC & PARKS SERVICE","","11461  MAGNOLIA BL---LOS ANGELES---91601",34.165067,34.165067,-118.380849,-118.380849,1,5,7,4,ND,
"STRUCTURE","100451","REC & PARKS SERVICE","","11467  MAGNOLIA BL---LOS ANGELES---91601",34.165065,34.165065,-118.381001,-118.381001,1,5,7,4,ND,
"STRUCTURE","100452","SUNSET ECHO PARK","","1147  ECHO PARK AV---ECHO PARK---90026",34.076022,34.076022,-118.257878,-118.257878,1,5,7,1,SD,634E1
"STRUCTURE","100453","TENANT: WILMINGTON JR. CHAMBER OF COMMERCE","","1148 N AVALON BL---WILMINGTON---90744",33.785732,33.785732,-118.262726,-118.262726,1,5,7,15,SD,794E5
"STRUCTURE","100454","OLD  NO. HOLLYWOOD POLICE STN GOING TO R& P","","11480  TIARA ST---NORTH HOLLYWOOD---91601",34.17836,34.17836,-118.380681,-118.380681,1,5,7,4,ND,562H1
"STRUCTURE","100455","VIKING PARK","","11480  VIKING AV---NORTHRIDGE---91326",34.280299,34.280299,-118.545209,-118.545209,1,5,7,12,ND,500H1
"STRUCTURE","100456","TRANSAMERICA BROADWAY BUILDING","","1149 S BROADWAY---LOS ANGELES---90015",34.038966,34.038966,-118.25976,-118.25976,1,5,7,9,SD,634E5
"STRUCTURE","100457","HOLLENBECK POLICE STATION","","115 N CHICAGO ST---BOYLE HEIGHTS---90033",34.045217,34.045217,-118.2122,-118.2122,1,5,7,14,SD,635A5
"STRUCTURE","100458","CYPRESS PARK BRANCH LIBRARY","","1150  CYPRESS AV---CYPRESS PARK---90065",34.094714,34.094714,-118.227424,-118.227424,1,5,7,1,ND,594J5
"STRUCTURE","100459","","","1150  LEMOYNE ST---ECHO PARK---90026",34.076212,34.076212,-118.260037,-118.260037,1,5,7,13,SD,634E1
"STRUCTURE","100460","TRANSAMERICA BROADWAY BUILDING","","1150 S HILL ST---LOS ANGELES---90015",34.039534,34.039534,-118.26018,-118.26018,1,5,7,9,SD,634E5
"STRUCTURE","100461","NORTH HOLLYWOOD PARK","","11500  CHANDLER BL---NORTH HOLLYWOOD---91601",34.168179,34.168179,-118.38233,-118.38233,1,5,7,4,ND,562H2
"STRUCTURE","100462","REC & PARKS SERVICE","","11500  FOOTHILL BL------91342",34.27319,34.27319,-118.387969,-118.387969,1,5,7,7,ND,502 H1
"STRUCTURE","100463","REC & PARKS SERVICE","","11500  ZELZAH AV---GRANADA HILLS---91344",34.279587,34.279587,-118.523873,-118.523873,1,5,7,0,,
"STRUCTURE","100464","HANSEN DAM GOLF COURSE/PARK","","11502  FOOTHILL BL---SUN VALLEY---91342",34.27319,34.27319,-118.387969,-118.387969,1,5,7,7,ND,502G4
"STRUCTURE","100465","FIRE STATION #59","","11505  OLYMPIC BL---WEST L.A.---90064",34.036187,34.036187,-118.428318,-118.428318,1,5,7,11,ND,632B6
"STRUCTURE","100466","LANDSCAPE MEDIAN ISLAND","","1151  WESTWOOD BL---LOS ANGELES---90024",34.059771,34.059771,-118.44506,-118.44506,1,5,7,0,,
"STRUCTURE","100467","LANDSCAPE MEDIAN ISLAND","","1152  WESTWOOD BL---LOS ANGELES---90024",34.059931,34.059931,-118.444636,-118.444636,1,5,7,0,,
"STRUCTURE","100468","VIKING PARK  - REC & PARKS SERVICE","","11531  AMIGO AV---NORTHRIDGE---91326",34.280734,34.280734,-118.542141,-118.542141,1,5,7,12,ND,500H1
"STRUCTURE","100469","SAN FERNANDO STREET SERVICES YARD - LOT CLEANING DIV.","","11549  BRADLEY AV---SAN FERNANDO---91340",34.279092,34.279092,-118.429259,-118.429259,1,5,7,7,ND,502C1
"STRUCTURE","100470","MEDIAN ISLAND","","11549  BRADLEY AV---SAN FERNANDO---91340",34.279092,34.279092,-118.429259,-118.429259,1,5,7,7,ND,502C1
"STRUCTURE","100471","LANDSCAPE MEDIAN ISLAND","","11550  GATEWAY BL---LOS ANGELES---90064",34.031572,34.031572,-118.442189,-118.442189,1,5,7,0,SD,632B7
"STRUCTURE","100472","MAR VISTA RECREATION CENTER","","11555  PALMS BL---MAR VISTA---90066",34.016695,34.016695,-118.428782,-118.428782,1,5,7,11,ND,672C2
"STRUCTURE","100473","WEST WILSHIRE","","1156  CLARK DR---LOS ANGELES---90048",34.055909,34.055909,-118.384604,-118.384604,1,5,7,5,ND,632H3
"STRUCTURE","100474","PACIFIC REGION","","1156 N DRUMM AV---WILMINGTON---90744",33.788617,33.788617,-118.246197,-118.246197,1,5,7,794G5
"STRUCTURE","100475","TRANSAMERICA BROADWAY BUILDING","","1156 S HILL ST---LOS ANGELES---90015",34.039511,34.039511,-118.260285,-118.260285,1,5,7,9,SD,634E5
"STRUCTURE","100476","LANDSCAPE MEDIAN ISLAND","","11560  SAN VICENTE BL---LOS ANGELES---90049",34.05295,34.05295,-118.461301,-118.461301,1,5,7,0,SD,631D6
"STRUCTURE","100477","FIRE STATION #12","","116 N AVENUE 60---HIGHLAND PARK---90042",34.111219,34.111219,-118.19008,-118.19008,1,5,7,1,ND,595C3
"STRUCTURE","100478","HOLLENBECK POLICE STATION","","116 N ST. LOUIS ST---BOYLE HEIGHTS---90033",34.045069,34.045069,-118.21349,-118.21349,1,5,7,14,SD,635A5
"STRUCTURE","100479","HIGHLAND PARK","","116 S AVENUE 56---HIGHLAND PARK---90042",34.10849,34.10849,-118.193777,-118.193777,1,5,7,1,ND,595C3
"STRUCTURE","100480","","","116 S MAIN ST---LOS ANGELES---90012",34.051855,34.051855,-118.243542,-118.243542,1,5,7,9,SD,634G4
"STRUCTURE","100481","LANDSCAPE MEDIAN ISLAND","","1160  SUMMERLAND AV---SAN PEDRO---90731",33.74723,33.74723,-118.302171,-118.302171,1,5,7,0,,
"STRUCTURE","100482","LANDSCAPE MEDIAN ISLAND","","11600  VENICE BL---LOS ANGELES---90066",34.008908,34.008908,-118.423901,-118.423901,1,5,7,0,,
"STRUCTURE","100483","LANDSCAPED MEDIAN ISLAND","","11603  CULVER BL---LOS ANGELES---90230",33.99087,33.99087,-118.408649,-118.408649,1,5,7
"STRUCTURE","100484","ZELZAH PARK","","11607  LERDO AV---GRANADA HILLS---91344",34.282533,34.282533,-118.523075,-118.523075,1,5,7,12,ND,481A7
"STRUCTURE","100485","LANDSCAPE MEDIAN ISLAND","","11618  SAN VICENTE BL---LOS ANGELES---90049",34.053513,34.053513,-118.461729,-118.461729,1,5,7,0,,
"STRUCTURE","100486","TUJUNGA LITTLE LEAGUE","","11619  SHELLY VISTA DR---TUJUNGA---90272",34.278232,34.278232,-118.293642,-118.293642,1,5,7,0,ND,503J1
"STRUCTURE","100487","LANDSCAPE MEDIAN ISLAND","","11638  SAN VICENTE BL---LOS ANGELES---90049",34.053575,34.053575,-118.461977,-118.461977,1,5,7,0,,
"STRUCTURE","100488","PUMPING PLANT #6","","1164  DACOTAH ST---BOYLE HEIGHTS---90023",34.02469,34.02469,-118.209781,-118.209781,1,5,7,14,SD,675A1
"STRUCTURE","100489","NORTH HOLLYWOOD POLICE STATION - PARKING STRUCT","","11640  BURBANK BL---LOS ANGELES---91601",34.171987,34.171987,-118.386084,-118.386084,1,5,7,2,ND,562H1
"STRUCTURE","100490","NORTH HOLLYWOOD POLICE STATION","","11640  BURBANK BL---LOS ANGELES---91601",34.171987,34.171987,-118.386084,-118.386084,1,5,7,4,ND,562H1
"STRUCTURE","100491","FIRE STATION #28","","11641  CORBIN AV---NORTHRIDGE---91326",34.281305,34.281305,-118.569477,-118.569477,1,5,7,12,ND,500E1
"STRUCTURE","100492","COLFAX/CHIQUITA STATION","","11645  CHIQUITA ST---NORTH HOLLYWOOD---91604",34.144683,34.144683,-118.386821,-118.386821,1,5,7,2,ND,562H5
"STRUCTURE","100493","LANDSCAPE MEDIAN ISLAND","","1165  CARMONA AV---LOS ANGELES---90019",34.053521,34.053521,-118.355936,-118.355936,1,5,7,0,,
"STRUCTURE","100494","LANDSCAPE MEDIAN ISLAND","","11650  GATEWAY BL---SAWTELLE---90064",34.029189,34.029189,-118.442882,-118.442882,1,5,7,11,ND,632B7
"STRUCTURE","100495","FIRE STATION #21","","1166 E 51ST ST---LOS ANGELES---90011",33.996972,33.996972,-118.254872,-118.254872,1,5,7,9,SD,674E3
"STRUCTURE","100496","LANDSCAPE MEDIAN ISLAND","","11664  SAN VICENTE BL---LOS ANGELES---90049",34.053676,34.053676,-118.46292,-118.46292,1,5,7,0,,
"STRUCTURE","100497","FIRE STATION #21","","1169 E 52ND ST---LOS ANGELES---90011",33.996091,33.996091,-118.25484,-118.25484,1,5,7,9,SD,674E3
"STRUCTURE","100498","ZELZAH PARK","","11690  ZELZAH AV---PORTER RANCH---91344",34.284449,34.284449,-118.525966,-118.525966,1,5,7,12,ND,501A1
"STRUCTURE","100499","LANDSCAPE MEDIAN ISLAND","","11695  SAN VICENTE BL---LOS ANGELES---90049",34.053887,34.053887,-118.465508,-118.465508,1,5,7,0,,
"STRUCTURE","100500","LANDSCAPE MEDIAN ISLAND","","11698  SAN VICENTE BL---LOS ANGELES---90049",34.053465,34.053465,-118.465309,-118.465309,1,5,7,0,,
"STRUCTURE","100501","HOLLENBECK POLICE STATION","","117 N CHICAGO ST---BOYLE HEIGHTS---90033",34.045238,34.045238,-118.212186,-118.212186,1,5,7,14,SD,635A5
"STRUCTURE","100502","HIGHLAND PARK","","117 S AVENUE 58---HIGHLAND PARK---90042",34.109731,34.109731,-118.191649,-118.191649,1,5,7,1,ND,595C3
"STRUCTURE","100503","BIG TUJUNGA CANYON","","11700  BIG TUJUNGA CANYON RD---TUJUNGA---91042",34.277577,34.277577,-118.297886,-118.297886,1,5,7,2,ND,4723J7
"STRUCTURE","100504","HANSEN DAM REC CENTER","","11701  FOOTHILL BL---LAKE VIEW TERRACE---91040",34.261829,34.261829,-118.323237,-118.323237,1,5,7,7,ND,502G1
"STRUCTURE","100505","COUNTY COURT HOUSE - AT LAX","","11701 S LA CIENEGA BL---LOS ANGELES---90045",33.93103,33.93103,-118.370119,-118.370119,1,5,7,6,SD,703A7
"STRUCTURE","100506","LANDSCAPE MEDIAN ISLAND","","11708  SAN VICENTE BL---LOS ANGELES---90049",34.053337,34.053337,-118.46584,-118.46584,1,5,7,0,SD,631D6
"STRUCTURE","100507","LANDSCAPE MEDIAN ISLAND","","11724  GATEWAY BL---LOS ANGELES---90064",34.027559,34.027559,-118.443295,-118.443295,1,5,7,0,SD,672B1
"STRUCTURE","100508","LANDSCAPE MEDIAN ISLAND","","11742  SAN VICENTE BL---LOS ANGELES---90049",34.053168,34.053168,-118.466747,-118.466747,1,5,7,0,,
"STRUCTURE","100509","HANSEN DAM REC CENTER","","11744  FOOTHILL BL---LAKE VIEW TERRACE---91040",34.261829,34.261829,-118.323237,-118.323237,1,5,7,7,ND,502G1
"STRUCTURE","100510","LANDSCAPE MEDIAN ISLAND","","1175  SUMMERLAND AV---SAN PEDRO---90731",33.746925,33.746925,-118.302278,-118.302278,1,5,7,0,SD,824A4
"STRUCTURE","100511","REC & PARKS SERVICE","","11755  TAMPA AV------91326",34.28496,34.28496,-118.561899,-118.561899,1,5,7,12,,
"STRUCTURE","100512","STONER RECREATION CENTER","","11759  MISSOURI AV---WEST L.A.---90025",34.037886,34.037886,-118.453008,-118.453008,1,5,7,11,ND,631J6
"STRUCTURE","100513","DWP SUN VALLEY WATER YARD","","11761  ROSCOE BL---SUN VALLEY---91352",34.221773,34.221773,-118.3903,-118.3903,1,5,7,532G2
"STRUCTURE","100514","LANDSCAPE MEDIAN ISLAND","","11768  SAN VICENTE BL---LOS ANGELES---90049",34.053012,34.053012,-118.467547,-118.467547,1,5,7,0,,
"STRUCTURE","100515","HANSEN DAM REC CENTER","","11770  FOOTHILL BL---LAKE VIEW TERRACE---91040",34.261829,34.261829,-118.323237,-118.323237,1,5,7,7,ND,502G1
"STRUCTURE","100516","HANSEN DAM REC CENTER","","11778  FOOTHILL BL---LAKE VIEW TERRACE---91040",34.261829,34.261829,-118.323237,-118.323237,1,5,7,7,ND,502G1
"STRUCTURE","100517","SQP TRUSDALE CENTER","","11791  TRUSDALE ST---SUN VALLEY---91352",34.249041,34.249041,-118.38782,-118.38782,1,5,7,502H5
"STRUCTURE","100518","HANSEN DAM GOLF COURSE/PARK","","11798  FOOTHILL BL---SUN VALLEY---91352",34.235107,34.235107,-118.29265,-118.29265,1,5,7,7,ND,502G4
"STRUCTURE","100519","PUB UTIL/TRANS FACILITY","","118 N VENICE BL---VENICE---90291",33.985189,33.985189,-118.469762,-118.469762,1,5,7,0,SD,
"STRUCTURE","100520","FIRE STATION #64","","118 W 108TH ST---LOS ANGELES---90061",33.938162,33.938162,-118.274609,-118.274609,1,5,7,15,SD,704D6
"STRUCTURE","100521","FIRE STATION #64","","118 W 108TH ST---LOS ANGELES---90061",33.938162,33.938162,-118.274609,-118.274609,1,5,7,15,SD,704D6
"STRUCTURE","100522","SUB FURFACE PASS THRU LEASE","","11800  SAN VICENTE BL---BRENTWOOD---90049",34.052913,34.052913,-118.468044,-118.468044,1,5,7,11,ND,631H3
"STRUCTURE","100523","NORTHIRDGE VIEW ESTATES","","11800  STEWARTON DR---PORTER RANCH---91326",34.287112,34.287112,-118.539684,-118.539684,1,5,7,12,ND,480H7
"STRUCTURE","100524","NON-STRUCTURAL SERVICE","","11800  STEWARTON DR---PORTER RANCH---91326",34.287112,34.287112,-118.539684,-118.539684,1,5,7,12,ND,480H7
"STRUCTURE","100525","EDDELSTON PARK","","11820  RESEDA BL---PORTER RANCH---91326",34.28928,34.28928,-118.540569,-118.540569,1,5,7,12,ND,480J7
"STRUCTURE","100526","BRENTWOOD BRANCH LIBRARY","","11820  SAN VICENTE BL---BRENTWOOD---90049",34.052852,34.052852,-118.468354,-118.468354,1,5,7,11,ND,631H4
"STRUCTURE","100527","LANDSCAPE MEDIAN ISLAND","","11829  VENICE BL---LOS ANGELES---90066",34.007969,34.007969,-118.426229,-118.426229,1,5,7,0,SD,672A5
"STRUCTURE","100528","REC & PARKS SERVICE","","11830  FOOTHILL BL---LOS ANGELES---91342",34.273884,34.273884,-118.394599,-118.394599,1,5,7,7,ND,502 G2
"STRUCTURE","100529","LANDSCAPE MEDIAN ISLAND","","11830  SAN VICENTE BL---LOS ANGELES---90049",34.052821,34.052821,-118.468509,-118.468509,1,5,7,0,,
"STRUCTURE","100530","CDD YOUTH EMPLOYMENT PROGRAM","","11843  SHERMAN WY---NORTH HOLLYWOOD---91605",34.201373,34.201373,-118.39142,-118.39142,1,5,7,6,ND,533A4
"STRUCTURE","100531","JEOPARDY YOUTH CENTER- FOOTHILL AREA","","11844  GLENOAKS BL---PACOIMA---91331",34.2826,34.2826,-118.421129,-118.421129,1,5,7,7,ND,482D7
"STRUCTURE","100532","LANDSCAPED MEDIAN ISLAND","","11847  CULVER BL---LOS ANGELES---90230",33.990779,33.990779,-118.409542,-118.409542,1,5,7
"STRUCTURE","100533","FIRE STATION #21","","1186 E 51ST ST---LOS ANGELES---90011",33.996971,33.996971,-118.254525,-118.254525,1,5,7,9,SD,674E4
"STRUCTURE","100534","FIRE STATION #21","","1187 E 52ND ST---LOS ANGELES---90011",33.99609,33.99609,-118.254529,-118.254529,1,5,7,9,SD,674E3
"STRUCTURE","100535","SANITATION FACILITY","","11898  GLADSTONE AV---LAKE VIEW TERRACE---91342",34.286154,34.286154,-118.401627,-118.401627,1,5,7,7,ND,482E5
"STRUCTURE","100536","HOLLENBECK POLICE STATION","","119 N CHICAGO ST---BOYLE HEIGHTS---90033",34.045258,34.045258,-118.212173,-118.212173,1,5,7,14,SD,635A5
"STRUCTURE","100537","NON-STRUCTURAL SERVICE","","11913  CHARNOCK RD---LOS ANGELES---90066",34.011136,34.011136,-118.430508,-118.430508,1,5,7,0,,
"STRUCTURE","100538","FIRE STATION #21","","1192 E 51ST ST---LOS ANGELES---90011",33.996971,33.996971,-118.254421,-118.254421,1,5,7,9,SD,674E3
"STRUCTURE","100539","LANDSCAPE MEDIAN ISLAND","","11931  SAN VICENTE BL---LOS ANGELES---90049",34.052837,34.052837,-118.470801,-118.470801,1,5,7,0,,
"STRUCTURE","100540","LANDSCAPE MEDIAN ISLAND","","11935  SAN VICENTE BL---LOS ANGELES---90049",34.052815,34.052815,-118.47091,-118.47091,1,5,7,0,,
"STRUCTURE","100541","LANDSCAPE MEDIAN ISLAND","","11941  CULVER DR---CULVER CITY---90230",33.990188,33.990188,-118.410566,-118.410566,1,5,7,0,,
"STRUCTURE","100542","ADOPT-A-MEDIAN","","11942  CHARNOCK RD---MAR VISTA---90066",34.010636,34.010636,-118.430746,-118.430746,1,5,7,11,,672C3
"STRUCTURE","100543","LOPEZ CANYON LANDFILL","","11950  LOPEZ CANYON RD---LA COUNTY---91342",34.288447,34.288447,-118.400588,-118.400588,1,5,7,7,ND,500J5
"STRUCTURE","100544","LOPEZ CANYON LANDFILL","","11950  LOPEZ CANYON RD---LA COUNTY---91342",34.288447,34.288447,-118.400588,-118.400588,1,5,7,7,ND,500J5
"STRUCTURE","100545","LOPEZ CANYON LANDFILL","","11950  LOPEZ CANYON RD---LA COUNTY---91342",34.288447,34.288447,-118.400588,-118.400588,1,5,7,7,ND,500J5
"STRUCTURE","100546","LOPEZ CANYON LANDFILL","","11950  LOPEZ CANYON RD---LA COUNTY---91342",34.288447,34.288447,-118.400588,-118.400588,1,5,7,7,ND,500J5
"STRUCTURE","100547","LOPEZ CANYON LANDFILL","","11950  LOPEZ CANYON RD---LA COUNTY---91342",34.288447,34.288447,-118.400588,-118.400588,1,5,7,7,ND,500J5
"STRUCTURE","100548","LAND LOCATED IN T. 3N, R. 142, SEC 31, SBBM","","11950  LOPEZ CANYON RD---LAKE VIEW TERRACE---91342",34.288447,34.288447,-118.400588,-118.400588,1,5,7,7,ND,500J5
"STRUCTURE","100549","WEST LOS ANGELES ANIMAL SHELTER","","11950  MISSOURI AV---WEST L.A.---90025",34.035665,34.035665,-118.456276,-118.456276,1,5,7,11,ND,632A7
"STRUCTURE","100550","PUMPING PLANT #19","","11953  SHERMAN WY---NORTH HOLLYWOOD---91605",34.201286,34.201286,-118.393402,-118.393402,1,5,7,7,ND,532G4
"STRUCTURE","100551","PUMPING PLANT #19","","11953  SHERMAN WY---NORTH HOLLYWOOD---91605",34.201286,34.201286,-118.393402,-118.393402,1,5,7,6,ND,532G4
"STRUCTURE","100552","SANITATION FACILITY","","11960  SHERMAN RD---NORTH HOLLYWOOD---91605",34.201815,34.201815,-118.393649,-118.393649,1,5,7,6,ND,532G4
"STRUCTURE","100553","LANDSCAPE MEDIAN ISLAND","","11961  SAN VICENTE BL---LOS ANGELES---90049",34.052669,34.052669,-118.471617,-118.471617,1,5,7,0,SD,631F4
"STRUCTURE","100554","LANDSCAPE MEDIAN ISLAND","","11964  CULVER DR---CULVER CITY---90230",33.989817,33.989817,-118.410643,-118.410643,1,5,7,0,,
"STRUCTURE","100555","FIRE STATION #62","","11970 W VENICE BL---WEST L.A.---90066",34.001928,34.001928,-118.432022,-118.432022,1,5,7,11,ND,672B3
"STRUCTURE","100556","CAREY RANCH PARK","","11981  EDGECLIFF AV---LOS ANGELES---91342",34.287808,34.287808,-118.458892,-118.458892,1,5,7,7,ND,481H6
